Image_ID,ToothClass,Xmin,Ymin,Xmax,Ymax
1046,16,347,122,420,199
1046,27,29,117,106,190
1046,25,81,240,140,293
1046,26,51,173,127,254
1046,21,209,349,269,407
1046,24,106,277,167,329
1046,15,344,193,405,241
1046,22,169,342,214,395
1046,23,135,322,176,367
1046,14,332,237,395,287
1046,12,311,323,353,372
1046,17,355,66,424,131
1046,13,333,287,378,335
1046,11,269,344,326,401
1047,26,70,148,146,228
1047,17,389,87,452,153
1047,22,166,350,209,398
1047,23,136,316,186,367
1047,27,56,99,122,164
1047,13,331,298,380,350
1047,11,257,354,313,410
1047,21,203,358,260,406
1047,24,108,271,175,322
1047,14,340,252,406,303
1047,16,365,134,443,214
1047,25,88,223,156,274
1047,12,309,339,349,380
1047,15,359,207,424,257
1048,16,373,121,453,202
1048,11,256,345,315,384
1048,24,111,241,166,298
1048,13,341,305,386,347
1048,26,62,129,142,195
1048,25,90,182,155,253
1048,14,348,251,401,307
1048,15,360,190,429,263
1048,21,195,349,256,385
1048,23,132,291,174,335
1048,22,152,330,200,379
1048,12,300,306,342,348
1049,26,66,170,140,249
1049,27,49,116,119,190
1049,25,90,237,154,289
1049,22,171,343,216,397
1049,21,206,356,259,414
1049,15,369,227,431,279
1049,14,351,269,416,323
1049,16,376,160,449,237
1049,17,391,105,461,177
1049,24,106,280,171,333
1049,11,259,355,316,411
1049,12,308,344,355,401
1049,23,138,324,184,378
1049,13,338,314,389,371
1050,21,204,376,255,427
1050,27,53,140,122,205
1050,16,371,186,444,264
1050,12,302,365,347,413
1050,14,341,293,399,342
1050,11,255,375,309,426
1050,24,112,297,173,345
1050,26,69,192,142,269
1050,17,388,132,460,198
1050,23,136,337,182,388
1050,13,328,336,378,386
1050,15,363,257,424,304
1050,22,167,364,210,417
1050,25,113,242,167,298
1051,16,384,142,457,223
1051,22,167,360,214,411
1051,15,371,208,435,279
1051,12,314,352,359,402
1051,14,357,273,418,324
1051,21,207,376,263,430
1051,23,132,342,173,385
1051,24,105,284,165,336
1051,25,92,215,151,288
1051,11,268,372,323,425
1051,13,359,337,392,375
1051,26,59,154,132,237
1051,17,394,92,454,146
1052,15,358,214,415,263
1052,16,368,148,438,222
1052,26,65,151,136,226
1052,24,109,255,165,304
1052,11,249,348,301,398
1052,23,128,301,173,345
1052,22,168,332,201,380
1052,17,382,99,447,160
1052,25,87,216,144,264
1052,14,336,253,394,301
1052,21,198,348,250,394
1052,27,59,106,118,164
1052,13,332,298,377,343
1052,12,305,334,338,385
1053,22,149,364,188,411
1053,25,82,238,143,283
1053,11,228,377,281,425
1053,21,176,374,228,427
1053,12,278,374,316,427
1053,13,306,353,351,399
1053,26,75,159,148,237
1053,16,350,195,424,278
1053,14,323,313,380,357
1053,17,375,138,443,212
1053,24,94,283,150,324
1053,15,336,269,397,316
1053,23,119,324,163,372
1053,27,69,102,133,168
1054,11,226,369,286,416
1054,15,315,206,379,278
1054,26,42,138,119,222
1054,12,270,339,312,371
1054,21,167,352,224,402
1054,25,70,202,135,269
1054,13,299,310,339,347
1054,23,112,310,150,347
1054,14,298,265,355,312
1054,24,93,262,152,310
1054,16,331,142,406,224
1054,22,132,353,162,383
1055,16,377,160,453,239
1055,26,63,157,139,238
1055,11,258,358,316,407
1055,25,89,225,153,276
1055,17,398,103,468,173
1055,27,49,104,122,172
1055,24,102,272,159,321
1055,22,161,341,204,389
1055,23,129,316,170,365
1055,13,355,321,388,369
1055,15,366,232,431,283
1055,21,197,357,257,406
1055,14,357,279,414,327
1055,12,312,347,353,393
1056,26,81,136,159,216
1056,11,277,323,341,377
1056,15,355,174,419,238
1056,16,361,108,438,184
1056,24,139,252,190,307
1056,14,353,235,406,285
1056,12,339,324,382,373
1056,25,116,194,179,261
1056,23,161,297,202,340
1056,21,215,329,280,382
1056,22,171,332,219,377
1056,13,353,283,393,327
1057,14,339,315,395,364
1057,16,380,210,458,292
1057,25,93,210,155,262
1057,11,222,370,279,423
1057,26,71,137,150,218
1057,21,170,364,225,420
1057,15,349,263,409,321
1057,12,274,358,315,409
1057,22,142,331,188,384
1057,24,96,262,154,306
1057,23,109,311,148,347
1057,13,315,349,355,392
1058,16,381,163,464,248
1058,26,64,159,146,245
1058,14,361,283,423,334
1058,27,48,101,125,178
1058,17,402,104,473,179
1058,15,374,232,444,290
1058,13,348,328,405,381
1058,21,205,376,267,428
1058,24,99,282,167,334
1058,25,82,235,151,287
1058,23,125,328,181,381
1058,11,267,378,325,428
1058,12,322,364,363,415
1058,22,165,364,207,416
1059,26,99,208,165,281
1059,16,377,151,448,216
1059,27,82,154,143,225
1059,13,376,297,429,344
1059,18,370,55,432,103
1059,24,154,297,210,346
1059,23,187,327,238,380
1059,12,353,331,400,374
1059,21,267,356,319,404
1059,15,387,217,442,257
1059,11,315,346,366,398
1059,17,380,100,450,158
1059,14,378,256,435,301
1059,25,132,265,185,311
1059,22,226,355,269,397
1060,27,61,103,130,172
1060,16,372,176,448,254
1060,17,397,123,470,194
1060,26,70,158,147,235
1060,23,127,320,176,375
1060,24,104,268,171,321
1060,22,158,359,194,405
1060,12,307,368,346,413
1060,11,248,376,310,431
1060,21,190,374,249,433
1060,25,89,225,153,280
1060,14,346,286,410,341
1060,13,331,334,381,390
1060,15,364,242,429,299
1061,13,334,279,385,334
1061,17,340,44,422,114
1061,16,353,109,428,189
1061,26,45,178,124,260
1061,12,317,325,362,381
1061,27,27,117,107,195
1061,14,339,226,402,281
1061,24,102,282,164,337
1061,22,173,358,221,411
1061,23,134,322,186,376
1061,25,75,242,136,297
1061,15,354,181,416,235
1061,21,218,354,276,411
1061,11,273,343,332,404
1062,13,327,334,369,366
1062,16,365,152,434,232
1062,11,239,372,295,415
1062,24,98,269,153,314
1062,22,150,358,188,397
1062,14,334,280,389,323
1062,15,351,218,412,286
1062,21,184,364,239,411
1062,12,295,360,331,405
1062,23,123,321,158,366
1062,26,63,143,134,220
1063,16,368,174,444,246
1063,15,337,224,414,303
1063,13,319,332,369,386
1063,25,77,219,154,299
1063,17,366,124,443,182
1063,23,117,330,168,381
1063,14,331,292,390,343
1063,22,145,369,190,415
1063,21,182,384,239,435
1063,11,240,384,300,434
1063,12,293,370,338,420
1063,24,99,290,156,338
1064,21,215,337,273,387
1064,16,366,115,442,190
1064,24,111,250,170,299
1064,15,364,185,428,235
1064,17,372,54,445,121
1064,12,317,313,358,359
1064,26,74,134,150,212
1064,22,177,329,221,371
1064,11,270,330,326,381
1064,25,98,202,164,254
1064,27,54,80,130,148
1064,23,144,289,189,344
1064,14,348,227,407,278
1064,13,340,273,389,327
1065,25,97,205,159,269
1065,15,351,220,414,284
1065,23,135,304,171,350
1065,12,313,339,365,373
1065,26,75,141,150,216
1065,22,150,342,196,382
1065,24,110,265,165,311
1065,21,195,354,253,399
1065,14,340,271,388,328
1065,11,252,352,311,396
1065,16,370,157,443,236
1066,24,112,251,174,309
1066,21,203,352,257,412
1066,23,137,306,185,352
1066,26,84,187,163,265
1066,13,322,290,374,342
1066,15,338,242,396,292
1066,11,255,345,310,405
1066,16,355,176,434,257
1066,17,380,128,452,198
1066,27,70,123,132,195
1066,22,166,335,212,380
1066,12,302,323,348,373
1067,26,40,157,114,236
1067,12,295,364,332,407
1067,14,343,282,397,326
1067,13,325,329,368,375
1067,27,34,102,101,168
1067,24,87,279,141,322
1067,17,380,110,450,176
1067,21,183,366,235,417
1067,16,373,167,447,245
1067,11,240,369,294,422
1067,25,62,233,120,278
1067,15,366,236,420,285
1067,22,148,359,184,401
1067,23,116,327,159,373
1068,16,349,158,419,226
1068,26,83,205,153,279
1068,15,350,221,410,266
1068,14,345,262,403,309
1068,27,69,153,135,220
1068,11,287,347,338,397
1068,21,239,363,289,407
1068,25,109,266,166,316
1068,24,137,301,192,351
1068,23,158,342,204,388
1068,17,348,94,419,163
1068,13,349,302,397,344
1068,12,327,334,370,377
1068,22,200,358,241,407
1069,16,377,165,446,242
1069,26,76,159,148,237
1069,25,95,230,157,279
1069,12,316,372,356,413
1069,21,200,386,252,441
1069,23,135,326,177,370
1069,27,70,100,137,169
1069,14,354,278,416,329
1069,11,264,389,317,442
1069,24,108,274,171,324
1069,13,351,333,393,371
1069,15,368,234,428,283
1069,22,162,370,205,412
1069,17,388,112,453,176
1070,16,338,89,421,165
1070,17,340,25,418,92
1070,14,351,212,417,267
1070,26,59,175,139,263
1070,25,95,242,161,302
1070,12,349,315,399,368
1070,21,250,369,314,425
1070,24,126,282,193,343
1070,22,201,362,251,415
1070,15,352,166,418,215
1070,27,31,128,105,198
1070,11,310,351,367,413
1070,23,166,328,213,385
1070,13,356,267,411,322
1071,24,122,251,181,304
1071,25,99,216,158,265
1071,26,81,141,152,222
1071,12,317,309,366,367
1071,14,335,215,394,266
1071,21,215,349,280,416
1071,27,64,113,115,160
1071,11,276,339,338,406
1071,16,339,93,412,174
1071,15,346,174,407,219
1071,22,176,331,226,390
1071,13,331,264,382,320
1071,23,146,295,196,351
1072,27,46,73,122,143
1072,16,332,156,405,236
1072,13,296,307,344,359
1072,26,55,130,130,207
1072,12,270,333,313,392
1072,15,327,225,381,272
1072,17,351,99,423,174
1072,14,307,260,364,311
1072,21,156,333,215,397
1072,11,213,333,274,398
1072,22,122,318,171,372
1072,24,88,238,146,285
1072,23,99,281,150,330
1072,25,70,199,127,244
1073,27,50,107,122,181
1073,16,391,150,462,228
1073,15,357,203,430,285
1073,11,248,365,303,412
1073,26,68,159,140,237
1073,23,119,313,170,367
1073,25,90,224,148,277
1073,24,99,271,158,321
1073,14,342,265,395,319
1073,21,185,364,238,413
1073,12,294,349,339,388
1073,13,322,308,371,361
1073,22,150,355,190,403
1074,26,81,222,155,304
1074,27,50,170,120,250
1074,12,327,319,370,375
1074,23,152,313,200,376
1074,22,196,337,237,393
1074,14,359,242,420,297
1074,17,361,102,442,174
1074,15,379,202,439,250
1074,13,348,288,399,344
1074,21,236,346,287,399
1074,24,113,284,168,342
1074,11,283,336,335,393
1075,21,196,352,258,405
1075,26,63,114,138,195
1075,16,382,108,460,192
1075,25,82,185,150,258
1075,11,259,355,321,412
1075,12,313,338,364,392
1075,13,346,303,397,358
1075,22,152,337,203,389
1075,24,86,254,150,307
1075,15,373,182,440,255
1075,14,358,251,422,304
1075,23,125,300,172,357
1076,16,367,174,444,246
1076,15,336,224,414,304
1076,13,319,331,369,386
1076,25,77,219,154,299
1076,17,365,124,443,182
1076,23,117,330,169,381
1076,14,331,292,390,343
1076,22,145,369,190,415
1076,21,181,384,239,435
1076,11,239,384,300,434
1076,12,293,370,338,420
1076,24,99,291,157,338
1077,26,49,144,130,234
1077,14,346,262,412,323
1077,12,309,348,347,408
1077,15,369,217,430,278
1077,13,330,314,382,371
1077,16,381,147,463,237
1077,22,155,353,201,408
1077,24,93,267,161,323
1077,23,117,316,172,371
1077,11,257,361,314,429
1077,25,77,218,142,278
1077,21,195,362,253,425
1078,26,70,158,141,230
1078,11,245,356,301,413
1078,13,321,307,368,358
1078,16,339,147,409,219
1078,21,187,354,244,412
1078,15,336,212,392,261
1078,27,62,102,129,166
1078,14,330,257,386,305
1078,17,346,91,411,153
1078,22,143,332,186,386
1078,24,105,266,165,310
1078,25,92,221,151,270
1078,12,300,341,337,377
1079,16,337,204,407,282
1079,26,99,189,168,263
1079,27,87,129,155,203
1079,14,328,312,380,354
1079,12,295,374,332,423
1079,23,135,337,185,389
1079,25,115,257,170,304
1079,17,359,150,425,222
1079,15,327,267,382,315
1079,24,124,298,176,343
1079,13,318,346,366,399
1079,22,165,372,206,418
1079,11,250,387,301,441
1079,18,366,101,431,160
1079,21,197,382,251,436
1079,28,66,96,129,157
1080,16,394,137,476,219
1080,26,82,165,162,248
1080,12,338,353,383,405
1080,27,63,111,142,180
1080,21,225,372,284,434
1080,11,287,368,346,428
1080,22,181,362,228,418
1080,15,394,213,462,266
1080,23,141,331,197,390
1080,25,99,239,167,293
1080,14,379,262,446,312
1080,13,364,314,421,374
1080,24,117,284,187,337
1081,16,365,173,442,257
1081,26,72,178,149,259
1081,17,386,122,453,189
1081,23,131,345,176,396
1081,24,106,300,169,351
1081,13,339,340,385,391
1081,21,198,390,260,444
1081,15,363,252,431,303
1081,11,259,390,319,444
1081,14,347,296,409,348
1081,12,309,375,356,420
1081,25,84,254,152,305
1081,27,61,125,129,191
1081,22,162,375,204,431
1082,22,166,337,204,384
1082,26,70,136,146,218
1082,16,365,140,444,222
1082,24,113,247,171,300
1082,14,345,260,403,310
1082,11,256,360,315,409
1082,15,366,216,423,269
1082,13,339,307,376,352
1082,21,197,360,256,411
1082,23,140,301,180,344
1082,12,311,342,351,389
1082,27,63,101,120,146
1082,25,91,218,149,261
1083,26,54,165,132,244
1083,27,42,118,114,183
1083,16,361,187,440,268
1083,14,327,291,386,346
1083,11,233,375,288,424
1083,12,287,375,329,425
1083,13,316,339,364,391
1083,17,384,139,458,205
1083,24,91,275,152,325
1083,15,348,248,407,308
1083,23,109,321,157,371
1083,22,138,359,180,408
1083,21,177,368,232,420
1083,25,69,234,131,287
1084,25,101,249,161,295
1084,26,78,146,150,230
1084,16,377,146,447,229
1084,27,56,96,120,164
1084,17,393,93,457,157
1084,11,257,379,311,435
1084,21,197,376,251,432
1084,12,312,367,353,412
1084,15,364,215,428,285
1084,22,159,362,200,403
1084,14,355,283,415,331
1084,23,125,320,163,370
1084,13,358,341,391,387
1085,24,90,241,148,287
1085,22,135,320,178,371
1085,25,77,200,135,244
1085,21,167,337,221,393
1085,16,352,150,416,225
1085,15,345,221,403,266
1085,13,311,304,354,355
1085,26,68,128,133,202
1085,17,370,106,426,163
1085,14,324,257,380,307
1085,11,222,344,279,393
1085,23,108,283,153,334
1085,27,64,77,123,136
1085,12,278,335,320,384
1086,26,66,109,133,193
1086,13,330,275,370,321
1086,25,83,180,147,230
1086,14,335,227,394,275
1086,16,358,108,427,193
1086,27,49,67,103,127
1086,21,189,328,248,379
1086,15,346,183,407,230
1086,22,152,316,193,358
1086,12,300,316,342,355
1086,11,249,329,308,380
1086,24,98,227,159,273
1086,23,120,282,157,320
1086,17,382,67,435,125
1087,27,22,113,102,194
1087,14,341,265,406,318
1087,17,360,79,439,156
1087,26,41,176,123,263
1087,16,353,142,436,225
1087,23,125,334,172,386
1087,13,333,313,386,367
1087,21,206,368,261,424
1087,22,163,357,209,408
1087,15,352,221,421,272
1087,11,261,364,317,421
1087,12,309,348,356,397
1087,24,94,287,157,343
1087,25,70,244,136,304
1088,16,365,155,440,236
1088,24,111,266,176,314
1088,27,61,108,127,167
1088,21,198,347,256,408
1088,12,302,331,349,385
1088,17,386,113,447,171
1088,25,89,220,155,273
1088,26,67,152,142,233
1088,14,333,267,399,317
1088,22,160,335,206,387
1088,15,353,225,419,277
1088,23,124,313,170,355
1088,13,343,316,383,359
1088,11,256,350,312,407
1089,26,224,320,305,395
1089,27,172,349,244,422
1089,17,110,78,177,149
1089,23,370,281,426,328
1089,21,388,185,452,242
1089,16,166,93,237,159
1089,13,324,95,377,148
1089,12,355,126,406,170
1089,28,121,374,185,443
1089,24,327,291,383,351
1089,14,278,81,327,144
1089,11,391,132,450,188
1089,22,394,238,441,287
1089,15,235,86,279,147
1089,25,288,315,344,375
1090,26,77,124,152,201
1090,21,126,347,180,403
1090,22,118,306,159,357
1090,17,381,167,449,240
1090,15,310,270,366,325
1090,16,333,203,408,291
1090,25,75,200,139,248
1090,23,82,285,115,337
1090,12,225,342,270,383
1090,11,176,365,237,410
1090,24,83,246,146,291
1090,27,80,68,147,133
1090,14,277,301,332,355
1090,13,268,358,317,394
1091,27,69,122,141,188
1091,26,76,175,155,251
1091,16,359,190,435,268
1091,11,239,373,292,427
1091,24,115,284,171,331
1091,23,128,327,176,375
1091,14,332,296,388,345
1091,15,351,255,412,307
1091,22,157,364,192,406
1091,21,189,371,240,426
1091,17,383,140,452,208
1091,13,313,336,363,392
1091,25,99,240,160,289
1092,16,373,138,459,232
1092,27,43,73,117,151
1092,17,399,80,470,156
1092,21,190,384,252,444
1092,13,338,318,386,376
1092,26,52,136,135,224
1092,23,116,315,165,372
1092,24,93,265,157,316
1092,22,147,362,195,419
1092,12,308,360,358,415
1092,15,365,220,432,276
1092,14,348,266,410,322
1092,25,77,216,141,269
1092,11,253,380,313,441
1093,16,358,145,435,229
1093,15,353,222,415,279
1093,26,73,118,151,201
1093,11,222,369,285,431
1093,21,168,363,224,428
1093,14,333,266,393,326
1093,25,72,199,139,250
1093,12,278,358,328,403
1093,22,124,336,175,382
1093,24,91,259,151,315
1094,12,264,322,311,373
1094,15,312,163,390,246
1094,13,299,292,340,339
1094,14,304,236,369,292
1094,25,47,160,127,245
1094,11,213,348,278,404
1094,22,129,307,177,363
1094,21,151,349,214,408
1094,24,67,237,131,290
1094,23,93,296,129,341
1094,26,30,117,93,176
1095,26,57,163,132,240
1095,22,170,348,210,399
1095,16,374,151,447,227
1095,21,202,360,256,418
1095,11,265,357,320,416
1095,27,46,99,116,176
1095,17,378,87,450,161
1095,13,338,309,381,356
1095,15,368,219,428,272
1095,14,349,260,409,313
1095,24,103,272,161,326
1095,23,133,319,179,369
1095,25,82,228,141,284
1095,12,310,344,349,395
1096,16,385,127,466,214
1096,26,51,154,132,241
1096,14,367,256,427,305
1096,21,215,375,280,443
1096,24,110,277,171,327
1096,13,362,304,412,358
1096,22,171,361,212,419
1096,11,265,367,331,424
1096,15,379,208,439,255
1096,12,334,346,376,401
1096,25,92,233,153,280
1096,23,131,338,176,387
1097,24,99,266,157,317
1097,14,328,225,387,277
1097,16,346,112,420,188
1097,15,344,184,408,233
1097,26,48,157,122,237
1097,11,250,325,311,378
1097,12,300,319,339,357
1097,23,119,314,165,363
1097,21,196,333,253,390
1097,13,327,271,380,319
1097,22,164,342,200,382
1097,25,74,227,135,279
1097,27,29,107,95,176
1097,17,365,60,432,124
1098,26,61,147,136,229
1098,16,365,144,442,228
1098,13,334,312,375,366
1098,23,125,317,168,372
1098,12,300,352,345,407
1098,22,155,356,200,415
1098,24,105,265,167,317
1098,15,356,219,421,272
1098,11,252,370,313,428
1098,25,80,222,146,274
1098,14,341,267,403,318
1098,27,49,93,121,161
1098,21,193,371,252,439
1098,17,383,88,455,159
1099,14,352,254,409,301
1099,16,374,122,451,205
1099,24,104,255,164,302
1099,23,127,301,175,354
1099,13,341,301,386,353
1099,25,85,201,148,249
1099,26,65,120,142,205
1099,21,205,351,262,412
1099,12,310,334,354,378
1099,11,255,348,311,402
1099,15,370,204,433,251
1099,22,161,335,204,386
1100,26,87,141,159,211
1100,21,166,355,217,413
1100,11,221,363,274,416
1100,14,316,294,370,341
1100,15,342,259,395,306
1100,24,112,250,167,295
1100,13,299,332,345,376
1100,12,272,360,302,398
1100,25,101,208,156,252
1100,16,354,195,430,270
1100,23,122,294,167,341
1100,22,151,336,180,366
1101,23,133,314,181,369
1101,13,350,280,400,338
1101,16,360,114,435,189
1101,14,349,230,413,283
1101,25,83,215,143,273
1101,21,211,361,275,415
1101,26,55,152,132,231
1101,24,107,262,169,318
1101,15,361,182,424,235
1101,12,328,327,376,380
1101,11,274,353,339,407
1101,22,167,348,214,399
1102,17,404,110,482,188
1102,16,375,167,447,253
1102,21,151,320,212,382
1102,14,328,275,387,330
1102,15,354,236,407,288
1102,25,89,169,148,217
1102,12,265,342,314,389
1102,26,82,96,156,172
1102,22,124,298,166,346
1102,13,308,319,358,372
1102,11,207,342,267,398
1102,23,100,263,149,313
1102,24,92,215,156,263
1103,26,70,169,143,249
1103,21,186,351,239,401
1103,15,354,230,407,284
1103,16,359,164,432,245
1103,25,93,238,152,286
1103,27,46,119,120,188
1103,17,379,109,442,178
1103,11,249,354,304,401
1103,14,336,282,392,322
1103,12,305,331,352,380
1103,22,146,322,192,371
1103,24,114,279,170,323
1104,15,340,197,405,267
1104,24,107,240,167,287
1104,22,159,309,207,357
1104,25,89,178,152,245
1104,14,334,261,394,311
1104,21,198,331,256,374
1104,12,305,311,354,352
1104,26,68,107,144,187
1104,11,256,330,315,375
1104,16,373,140,450,222
1105,26,69,163,150,247
1105,14,350,258,412,308
1105,13,324,338,370,389
1105,22,168,342,201,389
1105,16,370,152,446,234
1105,11,271,363,326,408
1105,21,214,366,270,408
1105,25,100,245,160,296
1105,24,121,287,183,335
1106,16,374,162,452,240
1106,26,60,154,140,233
1106,24,102,265,168,314
1106,15,368,231,433,280
1106,14,348,269,413,320
1106,25,80,224,146,272
1106,12,308,348,351,391
1106,27,52,95,131,163
1106,13,336,315,387,369
1106,17,377,98,460,168
1106,23,126,309,180,364
1106,21,200,359,255,409
1106,22,161,346,204,389
1106,11,254,357,311,405
1107,16,374,156,451,242
1107,23,122,324,175,373
1107,26,63,148,142,235
1107,15,360,230,424,285
1107,25,88,227,154,280
1107,22,159,352,202,410
1107,14,346,279,411,332
1107,24,105,275,168,327
1107,11,253,358,312,405
